ticket_id,pregunta,respuesta,fecha,categoria
759,"Buen dia, favor podrian darme informacion acerca de como acceder a la bolsa dempleos del Ministerio de Trabajo, estamos buscando vendedores para nuestra empresa y quisiera obtener mas datos que puedan facilitarnos a acceder a datos de posibles postulantes","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link http://www.mtess.gov.py/


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-02-26 09:33:40,TRABAJO Y EMPLEO
187,"Ministerio de Salud Publica y Bienestar Social
Quisiera saber si mi titulo de Quimica y Farmacia de la Universidad Internacional Tres Fronteras ya esta ahí y que dia va a estar todo 
","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al sitio web de la Dirección de Registros y Control de Profesiones en Salud http://www.mspbs.gov.py/controldeprofesiones/ o comunicarse al teléfono 021 204 654.  
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente, 

                                                          Atención al ciudadano – Portal Único de Gobierno
",2014-06-12 20:16:40,SALUD
763,"Dirección General de Educación inicial y Escolar Básica consultar sobre expediente numero 7503 de fecha 7 de octubre de 2014 sobre la apertura de la escuela del asentamiento la paz
 ","Ticket marcado por el sistema como vencido.
Respondido en el ticket n° 883
",2015-02-26 11:19:22,EDUCACIÓN
807,DIRECCIÓN GENERAL DE EDUCACIÓN INICIAL Y ESCOLAR VASICA,"Ticket marcado por el sistema como vencido.
Respondido ticket n° 883
",2015-02-26 11:26:18,EDUCACIÓN
854,mesa de entrada sobre el expediente 7503,"Ticket marcado por el sistema como vencido.
Respondido en el Ticket n° 883
",2015-02-26 11:32:18,general
884,"Documentación necesaria para renovar mi carnet de psicopedagoga, Si ese día podría hacer el trámite de la circular Nº 2/ 2015

Horario de atención.Lugar
Gracias...","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link http://www.tramitesparaguay.gov.py/registro-y-habilitacion-de-profesionales-de-la-salud/


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-02-26 13:22:07,SALUD
891,"Hola buenas tardes,son varias las demandas realizadas por lor trabajadores del Centro Educativo San Sebastian de san lorenzo por no pagar a sus funcionarios I.P.S aguinaldo, ademas de no pagar en fecha y los meses de retraso que no se cobra.Eso queda a la nada o en verdad si hay gente que pueda hacer que si se cumplan la ley del trabajador?","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-02-26 13:44:56,EDUCACIÓN
892,"Buenas tardes, quisiera saber como desvincularme de mi actual trabajo? 
tengo 2 años y 8 meses de antiguedad, y sería una renuncia de mi parte para buscar otro trabajo. 

&lt;como sería el tema del preaviso y mi liquidacion. 
ESpero su pronta respuesta. Gracias","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-02-27 13:17:51,TRABAJO Y EMPLEO
893,"Estoy trabajando en una reconocida empresa , supuestamente deveriamos trabajar las 8 hs como establece la ley , trabajamos casi 12 hs al dia y con solo sueldo minimo, pero en su nota acen figurar solo las 8horas,queria saber si se puede acer algo al respecto. espero respuesta aunque sea en mi mail","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-02-27 20:24:08,TRABAJO Y EMPLEO
894,"Mi Muy Estimados
Sres. del Gobierno de la República del Paraguay
Soy un historiador aficionado, y en la actualidad estoy realizando un trabajo de investigación sobre el orígen del deporte en mi ciuada; Lobos, Provincia de Buenos Aires; ya que en nuestra ciudad existe un Club llamado Lobos Athletic Club; del cual soy su actual Vicepresidente; y este fundado en el año 1892, fue uno de los pilares en la Argentina en la práctica del Fútbol.
Ahora bien, he leído un artículo en el diario Clarín, que me ha interesado mucho y es sobre una publicacion realizada por la Secretaría de Cultura del Paraguay, y es sobre que el pueblo Guaraní había practicado el fútbol en tiempos de las reducciones jesuíticas.
Uds., podríán enviarme a mi Email el artículo completo elaborado por esa Secretaría..?
Tendría para mí un gran valor y sería adjuntado ése documento a mi trabajo de investigación.
No queriendo molestarlos mas, aprovecho la oportunidad para enviarles mis sinceros saludos y un gran abrazo a la distancia.
Atentamente
Miguel Ángel Schiel
Adjunto link del diario Clarín:  http://www.clarin.com/sociedad/guaranies-inventaron-futbol_0_1209479113.html
 ","Ticket marcado por el sistema como vencido.
Respondido
",2015-03-01 21:18:55,TELECOMUNICACIÓN
896,Por favor necesito urgente saber como presentar planillas anuales de un contribuyente no encuento claro en la pagina..cambio todo en comparación al año pasado...y no tengo su clave..cómo hago?,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

El formulario de pequeño contribuyente anual es el siguiente: file:///home/senatics/Descargas/106.pdf 

Puede comunicarse de manera gratuita al call center de la Secretaría de Estado de Tributación 021 417 7000 para alguna consulta en particular.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente
",2015-03-02 14:19:38,"FINANZAS, ECONOMIAS Y NEGOCIOS"
897,"Buen día,
Por favor me pueden ayudar a conseguir un shapefile (.shp) de las áreas naturales protegidas de Paraguay?
Lo que necesito es un archivo en formato shapefile (.shp) para poder abrir los polígonos de las áreas naturales protegidas en un software de SIG como el Arcgis. Con eso quiero hacer un mapa de las ANP de los países de América Latina para uso educativo.
Muchas gracias por tu ayuda,

M.C. José Luis Febles
Auxiliar de Investigación
Depártamento de Ecología Humana
CINVESTAV-IPN (Mérida)
www.mda.cinvestav.mx
Mérida, Yucatán, México.","Institución a la que va dirigida su consulta

Ministerio del medio ambiente
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link www.seam.gov.py 


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-02 14:54:01,AGRICULTURA
902,Favor de enviarme constitucion politica de paraguay y leyes fiscales,"Institución a la que va dirigida su consulta. Necesito investigar los impuestos que se pagan en paraguay regimenes fiscales onocer la constitucion politica etc
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:


Usted puede ingresar al siguiente link correspondiente a la Secretaría de Tributaciones y descargar la guía tributaria http://www.set.gov.py/pset/hgxpp001?6,18,338,O,S,0, 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-03 02:17:42,"FINANZAS, ECONOMIAS Y NEGOCIOS"
903,"Buen dia:
Me dirijo al Departamento de Obrero Patronal para lo siguiente:
1- Requisitos para la entrega de las planillas laborales.
2-¿Como crear una clave de acceso para la entrega de las planillas laborales del empleado?
3-¿En que fecha y hasta que fecha puedo entregar las planillas teniendo el Nº Patronal 32559?
Esperando una respuesta favorable a las preguntas.Desde ya gracias.
Fabiana","Dirección de Obrero Patronal
Dirección de Obrero Patronal
Dirección de Obrero Patronal
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link:   http://www.tramitesparaguay.gov.py/inscripcion-de-empresas-unipersonales-en-el-registro-patronal/ 


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-03 08:59:57,trabajo y empleo
904,"Buenos dias me gustaria preguntarles si es necesario que una empresa de fumigacion que opera en Asunción debería inscribirse en la Seam? Aguardo respuesta, desde ya muchas gracias!!!","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link: http://www.seam.gov.py/servicios/formulario-de-denuncia y realizar su consulta a la Secretaría del Ambiente. 


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-03 09:08:47,agricultura
905,Quisiera consultar si ya estan rubricados los recibos de salarios presentados en fecha 26/02/2015 a las 12:05:25 según nro de boleta 2538020100031,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede comunicarse de manera gratuita al call center de la Secretaría de Estado de Tributación 021 417 7000 para alguna consulta en particular.


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede comunicarse de manera gratuita al call center de la Secretaría de Estado de Tributación 021 417 7000 para alguna consulta en particular.


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente
",2015-03-03 09:22:30,"FINANZAS, ECONOMIAS Y NEGOCIOS"
906,Quisiera consultar si ya estan rubricados los recibos de salarios presentados en fecha 26/02/2015 a las 12:05:25 según nro de boleta 2538020100031,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede comunicarse de manera gratuita al call center de la Secretaría de Estado de Tributación 021 417 7000 para alguna consulta en particular.


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente
",2015-03-03 09:23:20,general
907,Quisiera consultar si ya estan rubricados los recibos de salarios presentados en fecha 26/02/2015 a las 12:05:25 según nro de boleta 2538020100031,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Puede comunicarse de manera gratuita al call center de la Secretaría de Estado de Tributación 021 417 7000 para alguna consulta en particular.


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente
",2015-03-03 09:43:24,general
908,buenos días soy del interior quiero saber como puedo conseguir clave y plazo de presentación de planilla anuales en mjt. Gracias ,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede comunicarse al teléfono 0210800117100 de forma gratuita al Viceministerio de Trabajo.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-03-03 10:08:09,trabajo y empleo
909,"soy funcionario de una empresa hace 2 años y 2 meces; desde el 28 de enero del 2013 hasta 28 de febrero del 2015 fecha en la cual me dieron el preaviso de 45 días; mi consulta es:
- cuanto debería de cobrar por los años trabajados??
- y que horario exactamente es lo debería de cumplir en estos 45 días de preaviso?","es personal...para mi...o si me dice con quien me puedo accesorar mejor.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-03-03 10:44:48,trabajo y empleo
910,"buen dia Señores, por favor si me podrian enviar los requisitos y formularios para la inscripcion de una sociedad en la abogacía del tesoro y plazo para la inscripcion. Desde ya muchas gracias 
Gladys Bogado","Institución a la que va dirigida su consulta

Buenas, estoy queriendo inscribir a una sociedad TRUCKTORES SA POR FAVOR SI ME PODRIAN ENVIAR LOS REQUISITOS Y FORMULARIOS NECESARIOS GRACIAS
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente sitio web correspondiente al Ministerio de Hacienda http://www.hacienda.gov.py/web-hacienda/index.php?c=533 


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-04 10:07:43,"FINANZAS, ECONOMIAS Y NEGOCIOS"
911,"hola ! vivo ya hace 7 años en Argentina. y estoy radicada aqui. y tengo una hija de 10 años que nacio y vivio en paraguay en la casa de mis padres.debido a que soy madre soltera.
 hasta este ultimo mes de enero, que con mucho esfuerzo pude traerla a vivir con migo a Buenos Aires. por suerte ya esta llendo al colegio aqui. pero para anotarla en el cole me pidieron la libreta de bacunacion la cual adeudo y no tengo. por que mi madre la estrabio.  mi consulta como puedo conseguir una copia certificada de la libreta de bacunacion de mi hija?. y de ser posible desde Buenos Aires ya que por cuestionesde trabajo y dinero se me hace muy dificil viajar en este momento.","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link del Ministerio de Salud Pública y Bienestar Social http://www.mspbs.gov.py/v3/certificado-internacional-de-vacunacion-un-requisito-para-viajar-al-exterior/   o comunicarse con la Directora General de Comunicación en Salud
Lic. Lus Ferreira
Telefax (021) 207-530 / 204-964 / 204-601 interno 217
Email: prensa@mspbs.gov.py
Email: prensamsalud@gmail.com


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-04 10:32:23,salud
912,"Boa tarde,

Sou brasileira e gostaria de fazer mestrado em Assunção. 
Preciso saber se a UNASUR e a INTERAMERICANA estão acreditadas para oferecerem mestrado em Ciencias da Educação, Saude Pública e Direito Internacional.
Se possível, peço urgência na resposta.

Att,

Hélia Maria de Oliveira santos","Institución a la que va dirigida su consultar

Verificar se as seguintes universidades são acreditadas pelo MEC do Paraguai pra oferecerem mestrado em Ciências da Educação, Saúde Publica e Direito Internacional. No
Unasur
Interamericana

Institución a la que va dirigida su consultar

Verificar se as seguintes universidades são acreditadas pelo MEC do Paraguai pra oferecerem mestrado em Ciências da Educação, Saúde Publica e Direito Internacional. 
Unasur
Interamericana

Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

Usted puede ingresar al siguiente link http://www.una.py/internacionales/ en la sección de contactenos. Rectorado de la UNA (Universidad Nacional de Asución)


A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-04 13:23:09,educacion
913,"Al Centro Educativo San Sebastian de San Lorenzo:La institucion recibio notificaciones de que debe pagar el aguinaldo a sus trabajadores, lo que el centro piensa hacer es pagar a comodas cuotas el pago para safarse, es lo correcto que esteen pagando de esta manera??Siempre los directivos se salen con las suya esperamos que haya una justicia para nosotros. Hay que darle un alto a esta gente que quieren hacer lo que mejor le convenga","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno

",2015-03-04 13:56:43,trabajo y empleo
914,"Ministerio de Justicia y Trabajo, alguien me puede asesorar en el ámbito laboral, estoy trabajando en un lugar ya casi 1 año y no firme ni un papel como contrato y por ahora me están descontando por cualquier cosa que se le antoja al dueño. Que alguien me diga que puedo hacer? Desde ya muchas gracias!!","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para consultas en relación a derechos laborales puede comunicarse a la Dirección General de Trabajo al teléfono (021) 23 11 18 o de manera gratuita al teléfono 0800 11 71 00. El sitio web del Ministerio de Trabajo, Empleo y Seguridad Social es www.mtees.gov.py.

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-03-04 19:03:36,trabajo y empleo
915,"ministerio de trabajo, como puedo saber si mi liquidacion que me quieren dar en mi trabajo es lo que me corresponde?","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede comunicarse al teléfono 0210800117100 de forma gratuita al Ministerio de Trabajo o ingresando a su sitio web http://www.mtess.gov.py/ 

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2015-03-05 10:38:34,trabajo y empleo
916,"Por favor necesito datos sobre los principales problemas ambientales del Paraguay. Esta informacion sera anexada y /o utilizada en un trabajo investigativo que lleva a cabo la Facultad de Derecho de la UPAP sede Ciudad del Este en la materia Derecho Ambiental. Esperando contar con vuestra colaboracion, con datos tecnicos y certeros me despido muy atentamente. Desde ya muchas gracias","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:


Usted puede ingresar al siguiente link http://www.seam.gov.py/content/seam-rescata-lechuza-en-respuesta-una-denuncia-ciudadana correspondiente a la Secretaría del Ambiente

A fin de ayudarnos a mejorar nuestros servicios, lo invitamos a completar la siguiente encuesta:
http://goo.gl/LuxS3t


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente

Atención - Portal Paraguay
",2015-03-05 14:13:09,SANEAMIENTO
