ticket_id,pregunta,respuesta,fecha,categoria
124,queremos ver las dependencias publicas instaladas por departamento,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Podría especificar su sugerencia para poder aplicarla en este caso ¿se refiere a la visualización de las instituciones por departamento en un mapa?, con gusto responderemos cualquier duda, consulta y las sugerencias serán bienvenidas.

  En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
           
                                                        Atención al ciudadano – Portal Único de Gobierno
Ticket marcado por el sistema como vencido.
Fue respondida la consulta
",2014-04-22 08:24:32,CIENCIA Y TECNOLOGIA
125,"Bs dia, me gustaría conocer cuanto debo abonar por mi RUC si tengo deuda pendiente.
Gracias... Solo tengo celular 0983189941","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Si usted tiene clave de acceso para acceder al Sistema Marangatú puede conocer su estado de cuenta. En caso de que no posea clave de acceso, puede acercarse a las ventanillas de la Secretaría de Estado de Tributaciones(SET) con su fotocopia de cédula, para solicitarla.

La dirección de la SET es Yegros e/ Mariscal López, para mayor información también puede llamar al  teléfono 021 417 7000 con R.A.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                  Atención al ciudadano – Portal Único de Gobierno
MINISTERIO DE HACIENDA
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Si usted tiene clave de acceso para acceder al Sistema Marangatú puede conocer su estado de cuenta. En caso de que no posea clave de acceso, puede acercarse a las ventanillas de la Secretaría de Estado de Tributaciones(SET) con su fotocopia de cédula, para solicitarla.

La dirección de la SET es Yegros e/ Mariscal López, para mayor información también puede llamar al teléfono 021 417 7000 con R.A.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
Fue respondida la consulta
",2014-04-23 03:13:43,"FINANZAS, ECONOMIAS Y NEGOCIOS"
126,necesito ayuda quiero estudiar en el SNPP y quiero saber que tipo de cursos se puede hacer y donde y como inscribirme.,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Puede acceder al catálogos de cursos del SNPP a través de este enlace: 

http://www.programacionsnpp.com/publico/

En él podrá acceder a toda la información sobre cursos disponibles por Sedes y realizar la inscripción online.


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                       Atención al ciudadano – Portal Único de Gobierno



",2014-04-23 12:14:10,EDUCACIÓN
127,"Buenas Tardes, realmente necesito saber con exactitud la dirección electrónica de la agencia/institución donde se encuentran vacantes los puestos laborales....
Les agradecería información","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener los siguientes datos:

 Puede visitar la pagina web de la Secretaría de la Función Pública (SFP), en la sección de Concursos donde podrá conocer las vacancias y cargos disponibles en todas las instituciones públicas del país, aquí le facilitamos un enlace directo: 

http://www.sfp.gov.py/sfp/?node=page,219

o llamar al teléfono 021 451 925 / 492 109, en el área de Concursos de dicha secretaría.

 En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                      Atención al ciudadano – Portal Único de Gobierno
",2014-04-23 17:13:22,TRABAJO Y EMPLEO
128,Hola buenos dias. Quisiera realizar una consulta. Cuanto es  tiempo que  tardaria realizar un tramite de renovación de titulo de bachiller.  Por que me encuentro viviendo en buenos aires y querría saber cuanto tarda en ser entregado el título.? Y si es posible realizar dicho tramite por medio de un gestor ya que me encuentro en el extrangero .! Le agradecería la respuesta.! Desde ya muchas gracias.!,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para la obtención de un nuevo título de bachiller se precisa los siguientes documentos
-Certificado de Estudios actual del colegio, visado c/ una copia
- Fotocopia de Cédula de Identidad
- Denuncia Policial en la que conste la pérdida del “Título Bachiller”
En el caso de que precise un gestor para la realización del trámite, éste debe poseer una autorización por Escribanía con la fotocopia de la persona.
La dirección del departamento de Aranceles del Ministerio de Educación y Cultura es Presidente Franco e/ Colón y el teléfono es (+59521)448 098.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                      Atención al ciudadano – Portal Único de Gobierno
Hola y gracias por la respuesta. una ultima consulta. Tiene alguna idea de cuanto tarda la entrega de titulo una vea iniciado el tramite .? Por que lo necesito legalizar el titulo y el certificado ademas de pasarlo por el consulado argentino . después convalidarlo acá para que me sirva y eso toma tiempo.!
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Según el Centro de Información y Atención Ciudadana del MEC, no indica tiempo estimado del trámite pero puede solicitar esa información al correo: ciac@mec.gov.py

Para más datos sobre otros trámites del MEC puede visitar el siguiente enlace: 

http://www.mec.gov.py/cms/recursos/9717-centro-de-informacion-y-atencion-a-la-ciudadania


En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                      Atención al ciudadano – Portal Único de Gobierno
",2014-04-24 04:59:20,EDUCACIÓN
129,"Buenos dias, me pidieron legalizar un poder para tramitar  una tarjeta de credito en Chile en el Ministerio de Justicia y Trabajo,  pero llamo al 447010 y nadie contesta, tendrian algun otro numero para contactar y saber los horarios y costos?","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede llamar al teléfono 021 493 209 (con rastreo automático), a las oficinas del Ministerio de Justicia, ubicado en Rodríguez de Francia e/ EE.UU. y el horario de atención es de 07:00 a 15:00 horas. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                           Atención al ciudadano – Portal Único de Gobierno
",2014-04-25 10:46:28,"FINANZAS, ECONOMIAS Y NEGOCIOS"
130,"necesito me asesoren como gestionar un contrato de trabajo, soy medico cubano, tengo la liberacion como medico, mi titulo fue homologado por españa, en estos momentos estoy sin ejercer mi profesion, por haber solicitado mi liberacion, me gustaria poderla ejercer en su pais, si me aprobaran, desde luego
","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Usted puede comunicarse al teléfono +59521201014  Secretaría Nacional de Tecnologías (SENATICs) y consultar con el Sr. Felix Ugarte del área de Trámites o dirigirse a su correo electrónicofugarte@senatics.gov.py. Con gusto el atenderá su consulta y le indicará los pasos que debe seguir.  

 En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                       Atención al ciudadano – Portal Único de Gobierno
Sr. Felix Ugarte 
area de Tramites

He recibido su email y le estoy muy agradecido por su amable atencion. le llamare para ponernos en contacto, espero que uds puedan hacer las gestiones necesarias para lograr poder trabajar en su pais.
agradecido

YADRIEL ALEJO OCONOR
Fue contactado el ciudadano.
",2014-04-25 17:26:28,TRABAJO Y EMPLEO
131,hola  donde lo que imprimo la hoja  de no contribuyente que solicite en el ministerio .,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:
Para acceder a la constancia de No Ser Contribuyente debe llenar el siguiente formulario:
https://marangatu.set.gov.py/eset/constanciaNoSerContribuyenteIService.do

Para más indicaciones de cómo rellenar el formulario debe comunicarse al call center de la Subsecretaría de Estado de Tributación al 021 417 7000 con R.A.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno
",2014-04-26 19:35:07,"FINANZAS, ECONOMIAS Y NEGOCIOS"
145,"por favor estamos necesitados para la información de un trabajo de post grado, la siguiente cuales son sus politicas educativas y que plan de accion tienen para el bulling o chalequeo. ","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al siguiente enlace http://www.mec.gov.py/cms/adjuntos/5830 cuyo contenido es el Manual Didáctico de Prevención del Acoso Escolar. Asimismo, puede acceder a la ley N° 4633/12 Contra el Acoso Escolar en instituciones educativas. 


Si necesita más información puede llamar al teléfono 021447906, Dirección General de Currículum Académico del MEC, con la señora Lea Parmerola. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-04-26 21:02:30,EDUCACIÓN
147,"QUIERO ACCEDER A LAS BASES Y CONDICIONES PARA LAS LICITACIONES ESPECÍFICAMENTE PARA CONCURSAR EN LOS CURSOS DE LA SINAFOCAL, SI ME PODRÍAN ENVIAR EN ESTE CORREO. O ME INDICAN DONDE PUEDO ACCEDER EN LA WEB DE CONTRATACIONES.
","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Debe ingresar a la sección de Búsqueda de Llamados de la web de contrataciones:
https://www.contrataciones.gov.py/sicp/llamado/busquedaLlamado.seam?menuId=50&amp;actionMethod=llamado%2FbusquedaLlamado.xhtml%3AbusquedaLlamadoAction.initBaseFromMenu

Luego hacer click en ""Más Criterios de Búsqueda"" y en  ""UOC/UEP"" colocar el siguiente código: 1344 y darle click al ícono de lupa. Una vez visualizado el nombre: ""UOC SINAFOCAL - MINISTERIO DE TRABAJO, EMPLEO Y SEGURIDAD SOCIAL - PODER EJECUTIVO""
Hacer click al botón de búsqueda.

El resultado, los ID de llamados actuales y correspondientes a SINAFOCAL son: 271399 y 266080

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                     Atención al ciudadano – Portal Único de Gobierno
",2014-04-28 12:10:32,TRABAJO Y EMPLEO
148,"hola me encantaria tener su servicio y cuales son los requisitos que debemos tener soy de puerto pabla a 3 cuadras de carretera de Lopez......                                                                                                    y tenemos aguateria que son unos sinverguenza que casi nunca hay agua ,,,,                                             Desde ya esperamos su pronta respuesta,","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Sobre los requisitos para una nueva conexión puede visitar el siguiente link: http://www.essap.com.py/essap/index.php/servicios/requisitos-para-nueva-conexion
Para más información favor dirigirse al siguiente link http://www.essap.com.py/essap/index.php/reclamos/reclamos-en-general de la Empresa de Servicios Sanitarios (ESSAP) o comunicarse al Centro de Reclamos 0800 – 11 -0888  162 de la misma entidad. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-04-28 13:16:40,SANEAMIENTO
149,"por favor si me pueden decir cuando saldria alquilar un contenedor desde madrid a asuncion paraguay, gracias","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para más información puede ingresar al sitio web: http://www.asamar.org.py/es/contacto  Asociación de Agentes Marítimos del Paraguay
 
También puede comunicarse a la Administración Nacional de Aduanas(Aduana) al teléfono de Atención al Ciudadano 021 416 2100. 

                          En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-04-28 16:40:33,TRANSPORTE E INFRAESTRUCTURA
150,"podrian facilitarme los requisitos con los cuales debe cumplir una empresa para la circulacion legal de unidades de transporte a nivel nacional, desde ya muchas gracias."," Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Usted puede ingresar al sitio web de la Dirección Nacional de Transporte (DINATRAN) www.dinatran.gov.py o comunicarse a los teléfonos 021582145 o 021582990. También puede dirigir su consulta al correo electrónico dinatran@dinatran.gov.py o acercarse a la dirección física Ruta N° 2 Mariscal Estigarribia km 14.5 de lunes a jueves de 07:00 a 15:30 horas y viernes de 07:00 a 13:00 horas.  

  En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                          Atención al ciudadano – Portal Único de Gobierno
",2014-04-29 10:37:28,TRANSPORTE E INFRAESTRUCTURA
151,Buen día quisiera saber como acceder  al curso de gestión de calidad en ámbitos públicos ofrecido por la OEA con fecha de presentación hasta hoy .,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al sitio web de la Organización de los Estados Americanos (OEA), específicamente al siguiente link 
https://www.oas.org/fms/Announcement.aspx?id=378&amp;Type=1&amp;Lang=spa
  
Para mayor información puede comunicarse al correo electrónico pablo.gelabert@top-formacion.org.ar o al correo cursos@top-formación.otg.ar 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                     Atención al ciudadano – Portal Único de Gobierno
",2014-05-05 07:56:53,EDUCACIÓN
152,"BUENOS  DIAS
CUANTO ASCENDERA  CUANTIA DE LOS TRAMITES DE VEICULOS","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al sitio web de la Dirección de Registro Único de Automotores http://www.dnra.gov.py
Dirección: Estrella esq. Chile - 1er piso
Teléfono fax: (021)452-260/4
Horario de Atención: Lunes a Viernes de 07:00 a 13:00 horas

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-05-05 11:49:55,TRANSPORTE E INFRAESTRUCTURA
155,"Buenas , queria hacer una consulta , tengo 18 años y me gustaria estudiar aeronautica , pero todavia no tengo nocion a lo que me estoy arriesgando , por favor quisiera hablar con alguien que me pueda guiar , para asi que me sienta mas segura y cumplir este sueño :D desde ya muchas gracias .","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al sitio web de la Dirección Nacional de Aeronáutica Civil dependiente del Ministerio de Defensa Nacional http://www.dinac.gov.py/v2/ , o si prefiere llamar al teléfono 021 647 664 del Instituto Nacional de Aeronáutica Civil. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno
",2014-05-05 21:25:14,EDUCACIÓN
157,"quisiera saber si para solicitar el préstamo para construcción de viviendas existe un minimo de ingresos que percibir y de cuanto seria.
muchas gracias.-","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Usted puede ingresar al sitio web de la Secretaría Nacional de la Vivienda y el Hábitat http://www.senavitat.gov.py/ o comunicarse al número de teléfono 021 444 340 de lunes a viernes de 07:00 a 15:00 horas.  

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-05-06 12:27:41,VIVIENDA Y FAMILIA
158,"Me gustaría saber si el proyecto Incubadora de empresas ya ha finalizado y si hay posibilidad de que el programa se vuelva a re anudadar o si el mismo será sustituido por otro similar.

Desde ya muy agradecido por su atención.

Slds.

Gustavo Glizt","Institución a la que va dirigida su consulta
En el Sitio del MIC  hay un apartado que dice, Dependencias/Proyectos-Programas/Incubadora de Empresas, me imagino que a esa dependencia..

Slds.
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Para obtener mayor información acerca del Proyecto Incubadora de Empresas del Ministerio de Industria y Comercio, usted puede ingresar al siguiente link http://www.mic.gov.py/v1/node/185 en el que podrá descargar el Documento del Marco Normativo del Programa y otras dudas que posee. En caso contrario, puede comunicarse al teléfono 021 616 3000 del Ministerio de Industria y Comercio, o dirigirse al correo electrónico consultas.mic@mic.gov.py. 
 
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                          Atención al ciudadano – Portal Único de Gobierno
",2014-05-06 15:17:59,TRABAJO Y EMPLEO
159,Yo tengo permoso de conducir de lambare y quiero saber cuanto debo ya que me lo robaron dias antes de venir a españa en el.cual llevo 9 años. Quiero ponerme al dia con mi permiso. Por favor a vrr si alguien puede ayudarme. A ver si lo he perdido o que. Necesito informacion al respeto. Gracias,"Institución a la que va dirigida su consulta municipalidad de 
lambare
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede comunicarse en línea directa al teléfono +595 21 905 006 o al +595 21 908 116 de la Municipalidad de Lambaré, de lunes a viernes de 07:00 a 12:00 y sábados de 07:00 a 12:00 horas. El trámite por lo general es de carácter personal, de lo contrario puede gestionarse a través de una autorización y la persona autorizada debe presentarse con la fotocopia de cédula del titular.
 
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                        Atención al ciudadano – Portal Único de Gobierno
",2014-05-06 16:29:16,TRANSPORTE E INFRAESTRUCTURA
160,Hola. quisiera saber como puedo obtener mi historial academico...esque no me encuentro en el pais y lo necesito.. Gracias,"Institución a la que va dirigida su consulta
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

En el caso de que precise un gestor para la realización del trámite, éste debe poseer una autorización por Escribanía con la fotocopia de la persona.
Si lo que necesita es el certificado de estudios de nivel secundario, usted debe dirigirse a la institución académica, solicitando dicho documento. Si su institución académica es del interior del país, puede dirigirse al departamento de Certificación Académica del Ministerio de Educación y Cultura.
Por otro lado, si el certificado de estudios que precisa es universitario, usted debe solicitar directamente a la universidad en la que cursó sus estudios. 

Para mayor información puede comunicarse al teléfono +595 447121 o ingresar al siguiente link:

http://www.mec.gov.py/cms/recursos/9717-centro-de-informacion-y-atencion-a-la-ciudadania 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                         
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-05-08 06:12:19,EDUCACIÓN
161,"Para el Senadis.
Buenas tardes, tengo una consulta, si podrian responderme.
 Mi bebe tiene 11 meses de edad y tiene Trisomia 21 quisiera saber todos los requisitos que debo llenar y gestiones para que mi bebe pueda realizar estimulacion temprana en esa Institucion.

Muchas gracias!","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al mismo Portal donde realizó su consulta en la sección INSTITUCIONES, luego SECRETARÍAS, Secretaría de Derechos Humanos de las Personas con Discapacidad (SENADIS) o directamente en el siguiente link:  

http://www.tramitesparaguay.gov.py/admision-como-usuario-del-inpro/ 

En el encontrará la documentación requerida, dirección, teléfonos y todos los datos que le serán útiles. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-05-08 16:07:27,DISCAPACIDAD
162,"necesito un certificado de no pago de tributo, y desde esta web no se como buscar,me dijeron q no es necesario acercarme hasta el ministerio q eso me lo facilitaban atravez de internet y deseo saber como y donde buscar,,,gracias","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Puede ingresar al siguiente enlace para solicitar la Constancia de No Ser Contribuyente: 

https://marangatu.set.gov.py/eset/constanciaNoSerContribuyenteIService.do

Para más información sobre dicha solicitud puede llamar al call center del SET 021 417 7000 con R.A. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-05-08 16:47:22,"FINANZAS, ECONOMIAS Y NEGOCIOS"
164,"Somos  un grupo de  docentes colombianos que  conformamos  un colectivo de  investigación denominado ""Expedición Pedagógica Suramericana"",  mediante  el cual pretendemos  hacer un acercamiento a las  formas  educativas  de  nuestro  países  suramericanos.
Entre los  días 1,2 y 3 de julio  estaremos  en Asunción  y  nos  gustaría  que algún funcionario  del  Ministerio de educación  de  Paraguay,  nos  recibiera  y nos orientara  sobre las políticas  educativas de  su país;  además nos gustaría conocer  algunas  experiencias  educativas.
Les agreadecemos  su  colaboración","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Ustedes pueden comunicarse al Ministerio de Educación y Cultura (MEC), con la Sra. Noris Cubilla, Directora de Cooperación a los correos electrónicos:
 dgii@gmail.com o dcei.mec@gmail.com
El número de teléfono para contactar es +59521 450 855/6 o también al +59521 451 813.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
Atención al ciudadano – Portal Único de Gobierno
",2014-05-17 22:03:47,EDUCACIÓN
165,Buenas tardes quisiera consultar sobre la pencion de tercera edad de mi padre si aun no esta en la listapara percibir ya que hace tiempo lo solicito es te es su c.i 399397 narciso rodas gracias..,"Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede comunicarse a la Dirección de Jubilaciones y Pensiones del Ministerio de Hacienda a los teléfonos 021 443 723 o al 021 449 942, de lunes a viernes de 07:00 a 13:00 horas, también puede dirigirse al correo electrónico jubilaciones@hacienda.gov.py o acercarse a Iturbe y Simón Bolivar (1ª. Ptda)- Asunción 
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

Atención al ciudadano – Portal Único de Gobierno
",2014-05-20 12:51:01,VIVIENDA Y FAMILIA
166,"Sres. Ministerio y Justicia y Trabajo:

Yo quiero que me saquen de una duda, yo trabajo en una empresa hace 19 años en la Ciudad de Hernandarias, especificamente en un colegio privado, en el 2011 se vendió a otra persona el colegio y no nos indemnizaron a nadie, y en IPS figurabamos con el dueño anterior siempre, y ahora en el 2014, hace un mes cambio la denominación de la empresa en IPS y figuramos como que estamos hace un mes recien, a mi me preocupa porque nunca nos renovaron nuestros contratos y tampoco nos indemnizaron.
La duda es ¿Es legal todo lo que nos esta haciendo?
Por favor necesito de respuesta en la brevedad posible.
 ","Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted podrá recibir un asesoramiento adecuado en el Ministerio de Trabajo Empleo y Seguridad Social, el caso sería distinto si usted es empleado administrativo o si es docente y si el colegio estaba reconocido por el Ministerio de Educación y Cultura (MEC).  
Puede comunicarse al teléfono 021 447 010 (línea directa) o acercarse a la institución cito en la ciudad de Asunción: Herrera esq. Paraguari.
En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                   Atención al ciudadano – Portal Único de Gobierno
",2014-05-22 11:40:52,TRABAJO Y EMPLEO
167,M.E.C. ,"Ticket marcado por el sistema como vencido.
Buenos Días,

 Podría facilitarnos más datos sobre su consulta al MEC?


Saludos Cordiales
",2014-05-22 11:45:23,EDUCACIÓN
168,Necesito copia de la resolucion de inscripción en el MJT de una SRL para presentar la planilla. como lo hago y en cuanto tiempo me lo dan??,"Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al siguiente link http://www.tramitesparaguay.gov.py/inscripciones-de-sociedades-anonimas-y-de-responsabilidad-limitada-en-el-registro-patronal/, allí encontrará información o datos que le ayudará a avanzar con su trámite.  

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                     Atención al ciudadano – Portal Único de Gobierno
",2014-05-23 08:14:14,"FINANZAS, ECONOMIAS Y NEGOCIOS"
169,"1) Por favor informenme el procedimiento para tener HOSTING en la SENATICS, para un proyecto de institucion publica
2) Por favor indiquen me cual es el nivel de disponibilidad del servicio
3) Por favor indiquenme si tienen el servicio de VPS (Virtual Private Server)

Atentos saludos
","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros para más información sobre el servicio de hosting puede acceder a: http://www.senatics.gov.py/servicios-senatics , seguidamente descargar el formulario, llenarlo y enviarlo a la SENATICs.

  Si necesita más información también puede llamar a los teléfonos (595 21) 201-014 / 201-813 y solicitar hablar con el Departamento de Infraestructura.

 El servicio actualmente está disponible a las instituciones públicas que lo requieran. Como podrá informarse todos nuestros servicios son en modalidad VPS.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,

                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-05-23 12:08:07,CIENCIA Y TECNOLOGIA
170,"Estimados Portal Paraguay, en primer lugar felicitar por la calidad de la web y la información que brindan. Por motivos académicos estoy haciendo un seguimiento a todos los ministros que tuvo Paraguay a partir del gobierno de Wasmosy. 
Mi Consulta concreta, al Ministerio del Interior, si pueden facilitar la información (por lo menos nombre y partido y duración en el cargo) de los ministros que fueron parte de la cartera.

Estaré muy agradecido si por lo menos se que esto llega a alguien, ya que para la producción académica es muy necesario.

Saludos","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al sitio web de la institución http://www.mdi.gov.py/ o llamando a la línea directa 021 415 2000 para realizar su solicitud.

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                       Atención al ciudadano – Portal Único de Gobierno
",2014-05-26 20:29:26,EDUCACIÓN
171,"Municipalidad de Limpio. Listado de obras licitadas con fondos del Fonacide para reparaciòn, construcción de aulas o provisión de mobiliario. ","Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

 Usted ingresar al sitio web oficial de la Municipalidad de Limpio www.munilimpio.gov.py/ o dirigir su consulta directamente al correo electrónico jmlimpio@pol.com.py, comunicarse a los teléfonos 021 780 954 y 021 7870 446.

 En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                          Atención al ciudadano – Portal Único de Gobierno
",2014-05-28 16:10:00,EDUCACIÓN
172,"estaba leyendo q la señal tv publica, va llegar a todo el pais ocurre aqui en CDE q tv cable lo coloca en el canal 48 tiene varios canales pero justo corta el cnal 48 para pasar programa de una radio, cuando esta programas interesantes ellos cortan la tv publica, sin asviso sin nada, quiero saber por q satelite esta transmitiendo la programacion, si es libre , brunildo desde CDe 061 506207","q se pase en un canal exclusivo, esto lo q queremos, ahora los de tv cable cortan la señal cuando ellos quieren y sigue el canal que ellos tienen el 48 en CDE con otra programacion q no es tV Paraguay
Ticket marcado por el sistema como vencido.
Buenos días, muchas gracias por comunicarse con nosotros, estuvimos relevando datos sobre su consulta y pudimos obtener la siguiente información:

Usted puede ingresar al siguiente sitio web http://www.tvpublica.com.py/, el cual corresponde a la TV Pública Paraguay. Asimismo puede dirigirse al siguiente correo electrónico info@tvpublica.com.py  o bien comunicarse al teléfono (595 21) 494 000. 

En espera de que estos datos le hayan sido de ayuda a su consulta, nos despedimos muy atentamente,
                                                         Atención al ciudadano – Portal Único de Gobierno
",2014-05-29 12:48:21,TELECOMUNICACIÓN
